"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","ELDLYPOP","TOT","PC_POP","A","1973",13.73958,
"BEL","ELDLYPOP","TOT","PC_POP","A","1974",13.84517,
"BEL","ELDLYPOP","TOT","PC_POP","A","1975",13.92486,
"BEL","ELDLYPOP","TOT","PC_POP","A","1976",13.98649,
"BEL","ELDLYPOP","TOT","PC_POP","A","1977",14.04822,
"BEL","ELDLYPOP","TOT","PC_POP","A","1978",14.15876,
"BEL","ELDLYPOP","TOT","PC_POP","A","1979",14.27115,
"BEL","ELDLYPOP","TOT","PC_POP","A","1980",14.25964,
"BEL","ELDLYPOP","TOT","PC_POP","A","1981",14.21179,
"BEL","ELDLYPOP","TOT","PC_POP","A","1982",14.09245,
"BEL","ELDLYPOP","TOT","PC_POP","A","1983",13.81996,
"BEL","ELDLYPOP","TOT","PC_POP","A","1984",13.68175,
"BEL","ELDLYPOP","TOT","PC_POP","A","1985",13.82568,
"BEL","ELDLYPOP","TOT","PC_POP","A","1986",14.08268,
"BEL","ELDLYPOP","TOT","PC_POP","A","1987",14.28465,
"BEL","ELDLYPOP","TOT","PC_POP","A","1988",14.48589,
"BEL","ELDLYPOP","TOT","PC_POP","A","1989",14.71494,
"BEL","ELDLYPOP","TOT","PC_POP","A","1990",14.92237,
"BEL","ELDLYPOP","TOT","PC_POP","A","1991",15.12554,
"BEL","ELDLYPOP","TOT","PC_POP","A","1992",15.30978,
"BEL","ELDLYPOP","TOT","PC_POP","A","1993",15.47762,
"BEL","ELDLYPOP","TOT","PC_POP","A","1994",15.66006,
"BEL","ELDLYPOP","TOT","PC_POP","A","1995",15.89328,
"BEL","ELDLYPOP","TOT","PC_POP","A","1996",16.14061,
"BEL","ELDLYPOP","TOT","PC_POP","A","1997",16.36182,
"BEL","ELDLYPOP","TOT","PC_POP","A","1998",16.54435,
"BEL","ELDLYPOP","TOT","PC_POP","A","1999",16.68494,
"BEL","ELDLYPOP","TOT","PC_POP","A","2000",16.80198,
"BEL","ELDLYPOP","TOT","PC_POP","A","2001",16.89642,
"BEL","ELDLYPOP","TOT","PC_POP","A","2002",16.97887,
"BEL","ELDLYPOP","TOT","PC_POP","A","2003",17.07047,
"BEL","ELDLYPOP","TOT","PC_POP","A","2004",17.1748,
"BEL","ELDLYPOP","TOT","PC_POP","A","2005",17.21847,
"BEL","ELDLYPOP","TOT","PC_POP","A","2006",17.15534,
"BEL","ELDLYPOP","TOT","PC_POP","A","2007",17.08021,
"BEL","ELDLYPOP","TOT","PC_POP","A","2008",17.07055,
"BEL","ELDLYPOP","TOT","PC_POP","A","2009",17.121,
"BEL","ELDLYPOP","TOT","PC_POP","A","2010",17.1394,
"BEL","ELDLYPOP","TOT","PC_POP","A","2011",17.23479,
"BEL","ELDLYPOP","TOT","PC_POP","A","2012",17.45372,
"BEL","ELDLYPOP","TOT","PC_POP","A","2013",17.66933,
"BEL","ELDLYPOP","TOT","PC_POP","A","2014",17.93738,
"CZE","ELDLYPOP","TOT","PC_POP","A","1970",12.09219,
"CZE","ELDLYPOP","TOT","PC_POP","A","1971",12.28557,
"CZE","ELDLYPOP","TOT","PC_POP","A","1972",12.52591,
"CZE","ELDLYPOP","TOT","PC_POP","A","1973",12.73942,
"CZE","ELDLYPOP","TOT","PC_POP","A","1974",12.92196,
"CZE","ELDLYPOP","TOT","PC_POP","A","1975",13.09383,
"CZE","ELDLYPOP","TOT","PC_POP","A","1976",13.2472,
"CZE","ELDLYPOP","TOT","PC_POP","A","1977",13.37659,
"CZE","ELDLYPOP","TOT","PC_POP","A","1978",13.49119,
"CZE","ELDLYPOP","TOT","PC_POP","A","1979",13.57296,
"CZE","ELDLYPOP","TOT","PC_POP","A","1980",13.46288,
"CZE","ELDLYPOP","TOT","PC_POP","A","1981",13.0959,
"CZE","ELDLYPOP","TOT","PC_POP","A","1982",12.65671,
"CZE","ELDLYPOP","TOT","PC_POP","A","1983",12.17775,
"CZE","ELDLYPOP","TOT","PC_POP","A","1984",11.86467,
"CZE","ELDLYPOP","TOT","PC_POP","A","1985",11.82465,
"CZE","ELDLYPOP","TOT","PC_POP","A","1986",11.90665,
"CZE","ELDLYPOP","TOT","PC_POP","A","1987",12.05991,
"CZE","ELDLYPOP","TOT","PC_POP","A","1988",12.23879,
"CZE","ELDLYPOP","TOT","PC_POP","A","1989",12.39316,
"CZE","ELDLYPOP","TOT","PC_POP","A","1990",12.50658,
"CZE","ELDLYPOP","TOT","PC_POP","A","1991",12.70553,
"CZE","ELDLYPOP","TOT","PC_POP","A","1992",12.8195,
"CZE","ELDLYPOP","TOT","PC_POP","A","1993",12.94139,
"CZE","ELDLYPOP","TOT","PC_POP","A","1994",13.0697,
"CZE","ELDLYPOP","TOT","PC_POP","A","1995",13.21973,
"CZE","ELDLYPOP","TOT","PC_POP","A","1996",13.39341,
"CZE","ELDLYPOP","TOT","PC_POP","A","1997",13.55167,
"CZE","ELDLYPOP","TOT","PC_POP","A","1998",13.67585,
"CZE","ELDLYPOP","TOT","PC_POP","A","1999",13.77071,
"CZE","ELDLYPOP","TOT","PC_POP","A","2000",13.84135,
"CZE","ELDLYPOP","TOT","PC_POP","A","2001",13.82226,
"CZE","ELDLYPOP","TOT","PC_POP","A","2002",13.87769,
"CZE","ELDLYPOP","TOT","PC_POP","A","2003",13.91703,
"CZE","ELDLYPOP","TOT","PC_POP","A","2004",13.98939,
"CZE","ELDLYPOP","TOT","PC_POP","A","2005",14.12161,
"CZE","ELDLYPOP","TOT","PC_POP","A","2006",14.30708,
"CZE","ELDLYPOP","TOT","PC_POP","A","2007",14.48915,
"CZE","ELDLYPOP","TOT","PC_POP","A","2008",14.72276,
"CZE","ELDLYPOP","TOT","PC_POP","A","2009",15.04446,
"CZE","ELDLYPOP","TOT","PC_POP","A","2010",15.37319,
"CZE","ELDLYPOP","TOT","PC_POP","A","2011",15.90233,
"CZE","ELDLYPOP","TOT","PC_POP","A","2012",16.50319,
"CZE","ELDLYPOP","TOT","PC_POP","A","2013",17.08978,
"CZE","ELDLYPOP","TOT","PC_POP","A","2014",17.60494,"B"
"DNK","ELDLYPOP","TOT","PC_POP","A","1970",12.27378,
"DNK","ELDLYPOP","TOT","PC_POP","A","1971",12.47594,
"DNK","ELDLYPOP","TOT","PC_POP","A","1972",12.68234,
"DNK","ELDLYPOP","TOT","PC_POP","A","1973",12.892,
"DNK","ELDLYPOP","TOT","PC_POP","A","1974",13.13594,
"DNK","ELDLYPOP","TOT","PC_POP","A","1975",13.39083,
"DNK","ELDLYPOP","TOT","PC_POP","A","1976",13.61379,
"DNK","ELDLYPOP","TOT","PC_POP","A","1977",13.84009,
"DNK","ELDLYPOP","TOT","PC_POP","A","1978",14.06752,
"DNK","ELDLYPOP","TOT","PC_POP","A","1979",14.25582,
"DNK","ELDLYPOP","TOT","PC_POP","A","1980",14.40737,
"DNK","ELDLYPOP","TOT","PC_POP","A","1981",14.54145,
"DNK","ELDLYPOP","TOT","PC_POP","A","1982",14.68392,
"DNK","ELDLYPOP","TOT","PC_POP","A","1983",14.82617,
"DNK","ELDLYPOP","TOT","PC_POP","A","1984",14.94267,
"DNK","ELDLYPOP","TOT","PC_POP","A","1985",15.08683,
"DNK","ELDLYPOP","TOT","PC_POP","A","1986",15.25972,
"DNK","ELDLYPOP","TOT","PC_POP","A","1987",15.37759,
"DNK","ELDLYPOP","TOT","PC_POP","A","1988",15.46872,
"DNK","ELDLYPOP","TOT","PC_POP","A","1989",15.55085,
"DNK","ELDLYPOP","TOT","PC_POP","A","1990",15.58484,
"DNK","ELDLYPOP","TOT","PC_POP","A","1991",15.57926,
"DNK","ELDLYPOP","TOT","PC_POP","A","1992",15.54045,
"DNK","ELDLYPOP","TOT","PC_POP","A","1993",15.46094,
"DNK","ELDLYPOP","TOT","PC_POP","A","1994",15.36388,
"DNK","ELDLYPOP","TOT","PC_POP","A","1995",15.23086,
"DNK","ELDLYPOP","TOT","PC_POP","A","1996",15.09104,
"DNK","ELDLYPOP","TOT","PC_POP","A","1997",14.99014,
"DNK","ELDLYPOP","TOT","PC_POP","A","1998",14.91205,
"DNK","ELDLYPOP","TOT","PC_POP","A","1999",14.85277,
"DNK","ELDLYPOP","TOT","PC_POP","A","2000",14.81704,
"DNK","ELDLYPOP","TOT","PC_POP","A","2001",14.80306,
"DNK","ELDLYPOP","TOT","PC_POP","A","2002",14.81544,
"DNK","ELDLYPOP","TOT","PC_POP","A","2003",14.86789,
"DNK","ELDLYPOP","TOT","PC_POP","A","2004",14.96044,
"DNK","ELDLYPOP","TOT","PC_POP","A","2005",15.0895,
"DNK","ELDLYPOP","TOT","PC_POP","A","2006",15.24452,
"DNK","ELDLYPOP","TOT","PC_POP","A","2007",15.45185,
"DNK","ELDLYPOP","TOT","PC_POP","A","2008",15.73222,
"DNK","ELDLYPOP","TOT","PC_POP","A","2009",16.09926,
"DNK","ELDLYPOP","TOT","PC_POP","A","2010",16.55322,
"DNK","ELDLYPOP","TOT","PC_POP","A","2011",17.07064,
"DNK","ELDLYPOP","TOT","PC_POP","A","2012",17.59689,
"DNK","ELDLYPOP","TOT","PC_POP","A","2013",18.04595,"B"
"FIN","ELDLYPOP","TOT","PC_POP","A","1970",9.140252,
"FIN","ELDLYPOP","TOT","PC_POP","A","1971",9.431917,
"FIN","ELDLYPOP","TOT","PC_POP","A","1972",9.698276,
"FIN","ELDLYPOP","TOT","PC_POP","A","1973",9.987141,
"FIN","ELDLYPOP","TOT","PC_POP","A","1974",10.29631,
"FIN","ELDLYPOP","TOT","PC_POP","A","1975",10.61121,
"FIN","ELDLYPOP","TOT","PC_POP","A","1976",10.91832,
"FIN","ELDLYPOP","TOT","PC_POP","A","1977",11.2471,
"FIN","ELDLYPOP","TOT","PC_POP","A","1978",11.52956,
"FIN","ELDLYPOP","TOT","PC_POP","A","1979",11.77335,
"FIN","ELDLYPOP","TOT","PC_POP","A","1980",11.96903,
"FIN","ELDLYPOP","TOT","PC_POP","A","1981",12.125,
"FIN","ELDLYPOP","TOT","PC_POP","A","1982",12.24363,
"FIN","ELDLYPOP","TOT","PC_POP","A","1983",12.35585,
"FIN","ELDLYPOP","TOT","PC_POP","A","1984",12.39246,
"FIN","ELDLYPOP","TOT","PC_POP","A","1985",12.4847,
"FIN","ELDLYPOP","TOT","PC_POP","A","1986",12.66775,
"FIN","ELDLYPOP","TOT","PC_POP","A","1987",12.85483,
"FIN","ELDLYPOP","TOT","PC_POP","A","1988",13.03821,
"FIN","ELDLYPOP","TOT","PC_POP","A","1989",13.21515,
"FIN","ELDLYPOP","TOT","PC_POP","A","1990",13.37746,
"FIN","ELDLYPOP","TOT","PC_POP","A","1991",13.54208,
"FIN","ELDLYPOP","TOT","PC_POP","A","1992",13.68505,
"FIN","ELDLYPOP","TOT","PC_POP","A","1993",13.83735,
"FIN","ELDLYPOP","TOT","PC_POP","A","1994",14.01336,
"FIN","ELDLYPOP","TOT","PC_POP","A","1995",14.213,
"FIN","ELDLYPOP","TOT","PC_POP","A","1996",14.4,
"FIN","ELDLYPOP","TOT","PC_POP","A","1997",14.55253,
"FIN","ELDLYPOP","TOT","PC_POP","A","1998",14.67107,
"FIN","ELDLYPOP","TOT","PC_POP","A","1999",14.77251,
"FIN","ELDLYPOP","TOT","PC_POP","A","2000",14.91499,
"FIN","ELDLYPOP","TOT","PC_POP","A","2001",15.07325,
"FIN","ELDLYPOP","TOT","PC_POP","A","2002",15.24707,
"FIN","ELDLYPOP","TOT","PC_POP","A","2003",15.46135,
"FIN","ELDLYPOP","TOT","PC_POP","A","2004",15.72303,
"FIN","ELDLYPOP","TOT","PC_POP","A","2005",15.93595,
"FIN","ELDLYPOP","TOT","PC_POP","A","2006",16.25214,
"FIN","ELDLYPOP","TOT","PC_POP","A","2007",16.48705,
"FIN","ELDLYPOP","TOT","PC_POP","A","2008",16.63843,
"FIN","ELDLYPOP","TOT","PC_POP","A","2009",16.87582,
"FIN","ELDLYPOP","TOT","PC_POP","A","2010",17.26645,
"FIN","ELDLYPOP","TOT","PC_POP","A","2011",17.81737,
"FIN","ELDLYPOP","TOT","PC_POP","A","2012",18.45216,
"FIN","ELDLYPOP","TOT","PC_POP","A","2013",19.06601,
"FIN","ELDLYPOP","TOT","PC_POP","A","2014",19.93787,
"FRA","ELDLYPOP","TOT","PC_POP","A","1970",12.87242,
"FRA","ELDLYPOP","TOT","PC_POP","A","1971",12.98557,
"FRA","ELDLYPOP","TOT","PC_POP","A","1972",13.0918,
"FRA","ELDLYPOP","TOT","PC_POP","A","1973",13.20303,
"FRA","ELDLYPOP","TOT","PC_POP","A","1974",13.33145,
"FRA","ELDLYPOP","TOT","PC_POP","A","1975",13.47319,
"FRA","ELDLYPOP","TOT","PC_POP","A","1976",13.58865,
"FRA","ELDLYPOP","TOT","PC_POP","A","1977",13.71169,
"FRA","ELDLYPOP","TOT","PC_POP","A","1978",13.85701,
"FRA","ELDLYPOP","TOT","PC_POP","A","1979",13.97925,
"FRA","ELDLYPOP","TOT","PC_POP","A","1980",13.92623,
"FRA","ELDLYPOP","TOT","PC_POP","A","1981",13.64069,
"FRA","ELDLYPOP","TOT","PC_POP","A","1982",13.31401,
"FRA","ELDLYPOP","TOT","PC_POP","A","1983",13.04428,
"FRA","ELDLYPOP","TOT","PC_POP","A","1984",12.85451,
"FRA","ELDLYPOP","TOT","PC_POP","A","1985",12.91501,
"FRA","ELDLYPOP","TOT","PC_POP","A","1986",13.16361,
"FRA","ELDLYPOP","TOT","PC_POP","A","1987",13.39403,
"FRA","ELDLYPOP","TOT","PC_POP","A","1988",13.6122,
"FRA","ELDLYPOP","TOT","PC_POP","A","1989",13.81605,
"FRA","ELDLYPOP","TOT","PC_POP","A","1990",14.02791,
"FRA","ELDLYPOP","TOT","PC_POP","A","1991",14.25511,
"FRA","ELDLYPOP","TOT","PC_POP","A","1992",14.47538,
"FRA","ELDLYPOP","TOT","PC_POP","A","1993",14.69537,
"FRA","ELDLYPOP","TOT","PC_POP","A","1994",14.92434,
"FRA","ELDLYPOP","TOT","PC_POP","A","1995",15.16561,
"FRA","ELDLYPOP","TOT","PC_POP","A","1996",15.39789,
"FRA","ELDLYPOP","TOT","PC_POP","A","1997",15.61268,
"FRA","ELDLYPOP","TOT","PC_POP","A","1998",15.7965,
"FRA","ELDLYPOP","TOT","PC_POP","A","1999",15.94829,
"FRA","ELDLYPOP","TOT","PC_POP","A","2000",16.0781,
"FRA","ELDLYPOP","TOT","PC_POP","A","2001",16.18941,
"FRA","ELDLYPOP","TOT","PC_POP","A","2002",16.29036,
"FRA","ELDLYPOP","TOT","PC_POP","A","2003",16.36624,
"FRA","ELDLYPOP","TOT","PC_POP","A","2004",16.45546,
"FRA","ELDLYPOP","TOT","PC_POP","A","2005",16.53259,
"FRA","ELDLYPOP","TOT","PC_POP","A","2006",16.53568,
"FRA","ELDLYPOP","TOT","PC_POP","A","2007",16.54901,
"FRA","ELDLYPOP","TOT","PC_POP","A","2008",16.63101,
"FRA","ELDLYPOP","TOT","PC_POP","A","2009",16.73811,
"FRA","ELDLYPOP","TOT","PC_POP","A","2010",16.85302,
"FRA","ELDLYPOP","TOT","PC_POP","A","2011",17.11393,
"FRA","ELDLYPOP","TOT","PC_POP","A","2012",17.52355,
"FRA","ELDLYPOP","TOT","PC_POP","A","2013",17.94988,"B"
"DEU","ELDLYPOP","TOT","PC_POP","A","1970",13.17538,
"DEU","ELDLYPOP","TOT","PC_POP","A","1971",13.41066,
"DEU","ELDLYPOP","TOT","PC_POP","A","1972",13.63342,
"DEU","ELDLYPOP","TOT","PC_POP","A","1973",13.86989,
"DEU","ELDLYPOP","TOT","PC_POP","A","1974",14.14413,
"DEU","ELDLYPOP","TOT","PC_POP","A","1975",14.45438,
"DEU","ELDLYPOP","TOT","PC_POP","A","1976",14.73566,
"DEU","ELDLYPOP","TOT","PC_POP","A","1977",15.01629,
"DEU","ELDLYPOP","TOT","PC_POP","A","1978",15.28527,
"DEU","ELDLYPOP","TOT","PC_POP","A","1979",15.48102,
"DEU","ELDLYPOP","TOT","PC_POP","A","1980",15.51343,
"DEU","ELDLYPOP","TOT","PC_POP","A","1981",15.32376,
"DEU","ELDLYPOP","TOT","PC_POP","A","1982",15.04429,
"DEU","ELDLYPOP","TOT","PC_POP","A","1983",14.77785,"B"
"DEU","ELDLYPOP","TOT","PC_POP","A","1984",14.6792,
"DEU","ELDLYPOP","TOT","PC_POP","A","1985",14.83351,
"DEU","ELDLYPOP","TOT","PC_POP","A","1986",15.06239,"B"
"DEU","ELDLYPOP","TOT","PC_POP","A","1987",15.30527,
"DEU","ELDLYPOP","TOT","PC_POP","A","1988",15.39788,
"DEU","ELDLYPOP","TOT","PC_POP","A","1989",15.37953,
"DEU","ELDLYPOP","TOT","PC_POP","A","1990",15.31287,"B"
"DEU","ELDLYPOP","TOT","PC_POP","A","1991",14.60167,
"DEU","ELDLYPOP","TOT","PC_POP","A","1992",15.27266,
"DEU","ELDLYPOP","TOT","PC_POP","A","1993",15.65922,
"DEU","ELDLYPOP","TOT","PC_POP","A","1994",15.8311,
"DEU","ELDLYPOP","TOT","PC_POP","A","1995",16.14479,
"DEU","ELDLYPOP","TOT","PC_POP","A","1996",16.30747,
"DEU","ELDLYPOP","TOT","PC_POP","A","1997",16.48589,
"DEU","ELDLYPOP","TOT","PC_POP","A","1998",16.62827,"B"
"DEU","ELDLYPOP","TOT","PC_POP","A","1999",16.84385,
"DEU","ELDLYPOP","TOT","PC_POP","A","2000",17.23832,
"DEU","ELDLYPOP","TOT","PC_POP","A","2001",17.64162,
"DEU","ELDLYPOP","TOT","PC_POP","A","2002",18.06539,
"DEU","ELDLYPOP","TOT","PC_POP","A","2003",18.58379,
"DEU","ELDLYPOP","TOT","PC_POP","A","2004",19.27119,
"DEU","ELDLYPOP","TOT","PC_POP","A","2005",19.22634,
"DEU","ELDLYPOP","TOT","PC_POP","A","2006",19.73679,
"DEU","ELDLYPOP","TOT","PC_POP","A","2007",20.23536,
"DEU","ELDLYPOP","TOT","PC_POP","A","2008",20.48335,
"DEU","ELDLYPOP","TOT","PC_POP","A","2009",20.79508,
"DEU","ELDLYPOP","TOT","PC_POP","A","2010",20.98146,
"DEU","ELDLYPOP","TOT","PC_POP","A","2011",20.99465,
"DEU","ELDLYPOP","TOT","PC_POP","A","2012",21.10107,
"DEU","ELDLYPOP","TOT","PC_POP","A","2013",21.27253,
"DEU","ELDLYPOP","TOT","PC_POP","A","2014",21.44853,
"GRC","ELDLYPOP","TOT","PC_POP","A","1970",11.06244,
"GRC","ELDLYPOP","TOT","PC_POP","A","1971",11.14548,
"GRC","ELDLYPOP","TOT","PC_POP","A","1972",11.4038,
"GRC","ELDLYPOP","TOT","PC_POP","A","1973",11.68908,
"GRC","ELDLYPOP","TOT","PC_POP","A","1974",11.98961,
"GRC","ELDLYPOP","TOT","PC_POP","A","1975",12.23369,
"GRC","ELDLYPOP","TOT","PC_POP","A","1976",12.43975,
"GRC","ELDLYPOP","TOT","PC_POP","A","1977",12.65902,
"GRC","ELDLYPOP","TOT","PC_POP","A","1978",12.87278,
"GRC","ELDLYPOP","TOT","PC_POP","A","1979",13.04798,
"GRC","ELDLYPOP","TOT","PC_POP","A","1980",13.14067,
"GRC","ELDLYPOP","TOT","PC_POP","A","1981",13.1972,
"GRC","ELDLYPOP","TOT","PC_POP","A","1982",13.25099,
"GRC","ELDLYPOP","TOT","PC_POP","A","1983",13.26899,
"GRC","ELDLYPOP","TOT","PC_POP","A","1984",13.29942,
"GRC","ELDLYPOP","TOT","PC_POP","A","1985",13.22827,
"GRC","ELDLYPOP","TOT","PC_POP","A","1986",13.17028,
"GRC","ELDLYPOP","TOT","PC_POP","A","1987",13.27821,
"GRC","ELDLYPOP","TOT","PC_POP","A","1988",13.4159,
"GRC","ELDLYPOP","TOT","PC_POP","A","1989",13.57709,
"GRC","ELDLYPOP","TOT","PC_POP","A","1990",13.73913,
"GRC","ELDLYPOP","TOT","PC_POP","A","1991",13.96687,
"GRC","ELDLYPOP","TOT","PC_POP","A","1992",14.26567,
"GRC","ELDLYPOP","TOT","PC_POP","A","1993",14.55707,
"GRC","ELDLYPOP","TOT","PC_POP","A","1994",14.83787,
"GRC","ELDLYPOP","TOT","PC_POP","A","1995",15.12176,
"GRC","ELDLYPOP","TOT","PC_POP","A","1996",15.4097,
"GRC","ELDLYPOP","TOT","PC_POP","A","1997",15.70669,
"GRC","ELDLYPOP","TOT","PC_POP","A","1998",16.00795,
"GRC","ELDLYPOP","TOT","PC_POP","A","1999",16.31295,
"GRC","ELDLYPOP","TOT","PC_POP","A","2000",16.63186,
"GRC","ELDLYPOP","TOT","PC_POP","A","2001",17.24201,
"GRC","ELDLYPOP","TOT","PC_POP","A","2002",17.56351,
"GRC","ELDLYPOP","TOT","PC_POP","A","2003",17.874,
"GRC","ELDLYPOP","TOT","PC_POP","A","2004",18.14235,
"GRC","ELDLYPOP","TOT","PC_POP","A","2005",18.36293,
"GRC","ELDLYPOP","TOT","PC_POP","A","2006",18.52484,
"GRC","ELDLYPOP","TOT","PC_POP","A","2007",18.60611,
"GRC","ELDLYPOP","TOT","PC_POP","A","2008",18.67513,
"GRC","ELDLYPOP","TOT","PC_POP","A","2009",18.80197,
"GRC","ELDLYPOP","TOT","PC_POP","A","2010",19.098,
"GRC","ELDLYPOP","TOT","PC_POP","A","2011",19.49838,
"GRC","ELDLYPOP","TOT","PC_POP","A","2012",19.90983,"B"
"HUN","ELDLYPOP","TOT","PC_POP","A","1970",11.54962,
"HUN","ELDLYPOP","TOT","PC_POP","A","1971",11.7284,
"HUN","ELDLYPOP","TOT","PC_POP","A","1972",11.9446,
"HUN","ELDLYPOP","TOT","PC_POP","A","1973",12.19325,
"HUN","ELDLYPOP","TOT","PC_POP","A","1974",12.42485,
"HUN","ELDLYPOP","TOT","PC_POP","A","1975",12.63637,
"HUN","ELDLYPOP","TOT","PC_POP","A","1976",12.80309,
"HUN","ELDLYPOP","TOT","PC_POP","A","1977",12.98835,
"HUN","ELDLYPOP","TOT","PC_POP","A","1978",13.15863,
"HUN","ELDLYPOP","TOT","PC_POP","A","1979",13.30408,
"HUN","ELDLYPOP","TOT","PC_POP","A","1980",13.43479,
"HUN","ELDLYPOP","TOT","PC_POP","A","1981",13.14414,
"HUN","ELDLYPOP","TOT","PC_POP","A","1982",12.7592,
"HUN","ELDLYPOP","TOT","PC_POP","A","1983",12.38657,
"HUN","ELDLYPOP","TOT","PC_POP","A","1984",12.23285,
"HUN","ELDLYPOP","TOT","PC_POP","A","1985",12.35797,
"HUN","ELDLYPOP","TOT","PC_POP","A","1986",12.55761,
"HUN","ELDLYPOP","TOT","PC_POP","A","1987",12.78621,
"HUN","ELDLYPOP","TOT","PC_POP","A","1988",13.02378,
"HUN","ELDLYPOP","TOT","PC_POP","A","1989",13.20666,
"HUN","ELDLYPOP","TOT","PC_POP","A","1990",13.35068,
"HUN","ELDLYPOP","TOT","PC_POP","A","1991",13.54478,
"HUN","ELDLYPOP","TOT","PC_POP","A","1992",13.70431,
"HUN","ELDLYPOP","TOT","PC_POP","A","1993",13.85403,
"HUN","ELDLYPOP","TOT","PC_POP","A","1994",14.01914,
"HUN","ELDLYPOP","TOT","PC_POP","A","1995",14.21241,
"HUN","ELDLYPOP","TOT","PC_POP","A","1996",14.3924,
"HUN","ELDLYPOP","TOT","PC_POP","A","1997",14.56754,
"HUN","ELDLYPOP","TOT","PC_POP","A","1998",14.74627,
"HUN","ELDLYPOP","TOT","PC_POP","A","1999",14.90526,
"HUN","ELDLYPOP","TOT","PC_POP","A","2000",15.06219,
"HUN","ELDLYPOP","TOT","PC_POP","A","2001",15.19435,
"HUN","ELDLYPOP","TOT","PC_POP","A","2002",15.31647,
"HUN","ELDLYPOP","TOT","PC_POP","A","2003",15.42942,
"HUN","ELDLYPOP","TOT","PC_POP","A","2004",15.55358,
"HUN","ELDLYPOP","TOT","PC_POP","A","2005",15.70338,"B"
"HUN","ELDLYPOP","TOT","PC_POP","A","2006",15.86734,
"HUN","ELDLYPOP","TOT","PC_POP","A","2007",16.06006,
"HUN","ELDLYPOP","TOT","PC_POP","A","2008",16.25822,
"HUN","ELDLYPOP","TOT","PC_POP","A","2009",16.48209,
"HUN","ELDLYPOP","TOT","PC_POP","A","2010",16.67,
